type,title,time
Xray,Xray_standard,2017-09-12T00:21
Xray,Xray_standard,2019-06-22T15:10
Xray,Xray_KUB,2019-04-24T23:50
Xray,Xray_teeth,2018-08-21T12:34
Xray,Xray_lungs,2018-02-11T00:02
Xray,Xray_standard,2017-10-13T08:12
Xray,Xray_KUB,2018-11-08T00:30
Xray,Xray_KUB,2019-01-21T23:59
Xray,Xray_lungs,2019-07-05T06:29
Xray,Xray_lungs,2019-01-20T11:38
Xray,Xray_lungs,2019-04-01T11:32
Xray,Xray_standard,2017-10-28T07:49
Xray,Xray_KUB,2019-02-28T14:39
Xray,Xray_abdomen,2019-02-22T17:40
Xray,Xray_bones,2017-11-26T08:16
Xray,Xray_lungs,2019-08-30T07:17
Xray,Xray_KUB,2019-03-16T17:53
Xray,Xray_standard,2019-05-17T10:53
Xray,Xray_lungs,2018-12-06T10:16
Xray,Xray_teeth,2018-04-07T09:19
Xray,Xray_standard,2018-03-26T05:20
Xray,Xray_abdomen,2017-11-08T16:03
Xray,Xray_bones,2019-04-12T08:51
Xray,Xray_abdomen,2018-07-08T17:28
Xray,Xray_abdomen,2018-06-22T19:48
Xray,Xray_bones,2018-09-04T05:19
Xray,Xray_standard,2017-03-04T02:05
Xray,Xray_abdomen,2018-12-02T14:29
Xray,Xray_abdomen,2018-09-18T20:10
Xray,Xray_chest,2018-06-03T01:25
Xray,Xray_bones,2019-01-11T04:35
Xray,Xray_lungs,2019-06-19T20:16
Xray,Xray_standard,2017-12-24T19:03
Xray,Xray_standard,2017-06-19T09:46
Xray,Xray_abdomen,2018-05-01T19:10
Xray,Xray_teeth,2019-01-26T05:55
Xray,Xray_abdomen,2017-04-26T00:01
Xray,Xray_KUB,2017-01-29T06:53
Xray,Xray_KUB,2018-03-06T13:08
Xray,Xray_bones,2019-01-17T01:36
Xray,Xray_chest,2018-09-07T16:38
Xray,Xray_abdomen,2018-09-22T19:34
Xray,Xray_abdomen,2017-04-20T17:52
Xray,Xray_standard,2017-02-07T22:59
Xray,Xray_abdomen,2019-01-23T03:07
Xray,Xray_teeth,2017-11-22T23:45
Xray,Xray_bones,2018-10-14T05:50
Xray,Xray_abdomen,2018-11-05T12:20
Xray,Xray_teeth,2018-11-11T01:47
Xray,Xray_KUB,2018-06-02T14:54
Xray,Xray_chest,2018-12-19T08:48
Xray,Xray_lungs,2017-05-10T03:37
Xray,Xray_bones,2017-06-06T23:41
Xray,Xray_chest,2017-07-11T06:41
Xray,Xray_teeth,2019-06-08T07:16
Xray,Xray_chest,2017-04-07T09:05
Xray,Xray_teeth,2018-03-15T04:06
Xray,Xray_abdomen,2019-09-23T03:36
Xray,Xray_abdomen,2019-05-22T14:31
Xray,Xray_teeth,2019-04-06T06:46
Xray,Xray_chest,2019-06-01T19:27
Xray,Xray_bones,2019-04-18T16:10
Xray,Xray_KUB,2018-01-27T21:03
Xray,Xray_abdomen,2019-08-20T06:29
Xray,Xray_chest,2017-07-14T20:02
Xray,Xray_chest,2019-09-02T04:28
Xray,Xray_abdomen,2017-09-12T07:52
Xray,Xray_standard,2019-06-27T07:37
Xray,Xray_teeth,2018-09-08T12:43
Xray,Xray_abdomen,2018-12-29T00:50
Xray,Xray_KUB,2018-12-12T06:05
Xray,Xray_lungs,2019-03-28T20:26
Xray,Xray_standard,2017-05-06T17:09
Xray,Xray_teeth,2017-07-21T19:26
Xray,Xray_lungs,2019-03-25T23:58
Xray,Xray_bones,2017-01-24T00:02
Xray,Xray_standard,2019-02-26T20:12
Xray,Xray_lungs,2019-03-02T05:44
Xray,Xray_lungs,2019-01-09T06:04
Xray,Xray_KUB,2019-02-09T04:48
Xray,Xray_standard,2018-06-19T12:02
Xray,Xray_KUB,2018-01-30T17:23
Xray,Xray_standard,2019-01-17T13:26
Xray,Xray_abdomen,2018-12-01T02:46
Xray,Xray_chest,2018-06-07T11:09
Xray,Xray_standard,2018-03-08T16:43
Xray,Xray_teeth,2017-03-08T01:46
Xray,Xray_KUB,2019-03-24T14:02
Xray,Xray_KUB,2018-02-05T05:10
Xray,Xray_bones,2017-11-15T13:29
Xray,Xray_teeth,2017-08-03T15:58
Xray,Xray_chest,2019-04-01T21:07
Xray,Xray_bones,2019-08-23T13:16
Xray,Xray_lungs,2017-10-22T00:43
Xray,Xray_lungs,2017-12-24T02:13
Xray,Xray_teeth,2017-07-10T06:16
Xray,Xray_abdomen,2019-04-21T05:47
Xray,Xray_bones,2018-12-03T10:43
Xray,Xray_lungs,2018-04-28T01:24
Xray,Xray_abdomen,2017-08-16T09:42
Xray,Xray_bones,2017-12-29T03:21
Xray,Xray_standard,2017-05-07T23:33
Xray,Xray_KUB,2017-11-14T01:25
Xray,Xray_KUB,2018-03-30T14:41
Xray,Xray_standard,2017-08-11T05:05
Xray,Xray_standard,2018-06-25T20:59
Xray,Xray_KUB,2017-06-29T06:59
Xray,Xray_KUB,2019-09-15T23:31
Xray,Xray_KUB,2019-04-08T10:50
Xray,Xray_abdomen,2017-07-01T04:53
Xray,Xray_KUB,2018-12-21T16:16
Xray,Xray_teeth,2017-08-09T23:35
Xray,Xray_chest,2017-10-21T15:10
Xray,Xray_KUB,2018-06-29T16:02
Xray,Xray_KUB,2018-03-15T00:38
Xray,Xray_teeth,2018-07-25T18:42
Xray,Xray_abdomen,2019-01-19T16:06
Xray,Xray_teeth,2019-07-01T20:42
Xray,Xray_chest,2018-05-27T16:33
Xray,Xray_chest,2019-06-22T18:17
Xray,Xray_abdomen,2018-10-23T21:57
Xray,Xray_bones,2017-04-02T04:38
Xray,Xray_lungs,2017-03-29T21:26
Xray,Xray_bones,2018-11-08T07:43
Xray,Xray_teeth,2018-03-12T15:33
Xray,Xray_bones,2017-09-03T00:46
Xray,Xray_standard,2019-05-30T11:49
Xray,Xray_bones,2017-08-16T12:34
Xray,Xray_lungs,2018-05-24T11:33
Xray,Xray_abdomen,2019-02-15T12:49
Xray,Xray_lungs,2019-07-15T17:20
Xray,Xray_standard,2017-05-10T15:05
Xray,Xray_chest,2019-03-23T10:21
Xray,Xray_chest,2019-04-05T18:34
Xray,Xray_lungs,2018-03-11T03:26
Xray,Xray_abdomen,2019-08-12T05:02
Xray,Xray_KUB,2018-03-19T14:33
Xray,Xray_standard,2017-03-18T00:24
Xray,Xray_teeth,2018-06-11T03:24
Xray,Xray_chest,2017-12-25T20:38
Xray,Xray_teeth,2018-09-10T22:12
Xray,Xray_standard,2017-02-23T12:05
Xray,Xray_lungs,2017-03-20T12:19
Xray,Xray_bones,2019-01-14T11:30
Xray,Xray_lungs,2019-05-03T21:57
Xray,Xray_chest,2018-08-24T07:37
Xray,Xray_teeth,2017-03-22T22:57
Xray,Xray_abdomen,2018-10-04T19:39
Xray,Xray_lungs,2017-10-02T04:48
Xray,Xray_KUB,2017-10-11T00:11
Xray,Xray_bones,2019-02-04T14:34
Xray,Xray_bones,2017-07-16T20:04
Xray,Xray_bones,2017-02-09T09:31
Xray,Xray_KUB,2018-02-28T15:31
Xray,Xray_abdomen,2018-02-26T08:18
Xray,Xray_teeth,2019-03-24T12:10
Xray,Xray_teeth,2017-02-17T19:29
Xray,Xray_standard,2019-04-02T23:09
Xray,Xray_abdomen,2019-08-02T14:26
Xray,Xray_bones,2017-11-02T21:00
Xray,Xray_abdomen,2018-06-08T06:08
Xray,Xray_standard,2019-04-02T06:47
Xray,Xray_bones,2017-01-10T02:43
Xray,Xray_bones,2019-09-22T22:28
Xray,Xray_chest,2018-11-16T12:33
Xray,Xray_chest,2019-07-18T14:18
Xray,Xray_bones,2018-10-02T04:39
Xray,Xray_abdomen,2017-08-04T22:19
Xray,Xray_bones,2018-05-28T17:27
Xray,Xray_standard,2017-10-06T05:56
Xray,Xray_abdomen,2019-01-14T03:03
Xray,Xray_chest,2019-01-16T13:29
Xray,Xray_lungs,2017-05-03T01:06
Xray,Xray_bones,2019-07-22T07:59
Xray,Xray_KUB,2018-01-19T14:13
Xray,Xray_teeth,2018-12-08T11:33
Xray,Xray_bones,2019-06-14T18:57
Xray,Xray_chest,2017-05-28T16:20
Xray,Xray_chest,2018-05-18T19:27
Xray,Xray_abdomen,2019-09-20T18:51
Xray,Xray_standard,2017-05-06T11:45
Xray,Xray_KUB,2019-08-28T01:07
Xray,Xray_bones,2019-04-19T10:22
Xray,Xray_lungs,2017-06-12T03:04
Xray,Xray_KUB,2017-06-30T06:56
Xray,Xray_chest,2018-08-11T02:47
Xray,Xray_chest,2019-08-26T03:34
Xray,Xray_lungs,2017-06-03T19:27
Xray,Xray_bones,2018-01-08T17:57
Xray,Xray_teeth,2018-05-17T20:13
Xray,Xray_KUB,2017-11-07T18:40
Xray,Xray_abdomen,2019-01-26T12:45
Xray,Xray_bones,2018-06-20T09:53
Xray,Xray_teeth,2018-04-26T07:25
Xray,Xray_abdomen,2018-08-01T10:24
Xray,Xray_teeth,2019-08-03T18:27
Xray,Xray_teeth,2019-06-03T03:09
Xray,Xray_chest,2017-09-23T19:13
Xray,Xray_chest,2018-04-07T02:16
Xray,Xray_standard,2017-04-07T20:36
Xray,Xray_chest,2018-04-13T05:57
Xray,Xray_bones,2017-06-04T21:57
Xray,Xray_lungs,2018-04-03T15:21
Xray,Xray_abdomen,2018-03-05T13:50
Xray,Xray_chest,2017-02-11T12:49
Xray,Xray_teeth,2019-06-27T15:27
Xray,Xray_bones,2019-07-09T06:23
Xray,Xray_bones,2018-02-02T22:17
Xray,Xray_bones,2019-03-18T15:34
Xray,Xray_KUB,2018-05-29T22:14
Xray,Xray_standard,2018-06-24T16:26
Xray,Xray_chest,2019-01-26T17:27
Xray,Xray_bones,2019-02-20T06:47
Xray,Xray_bones,2019-08-05T17:42
Xray,Xray_abdomen,2018-03-10T05:37
Xray,Xray_chest,2017-01-21T05:44
Xray,Xray_lungs,2018-06-04T08:54
Xray,Xray_chest,2019-01-16T11:51
Xray,Xray_standard,2019-05-07T07:35
Xray,Xray_chest,2017-08-18T02:12
Xray,Xray_chest,2018-07-23T01:27
Xray,Xray_abdomen,2019-07-11T22:55
Xray,Xray_teeth,2017-10-20T00:16
Xray,Xray_bones,2017-05-29T16:28
Xray,Xray_KUB,2017-01-04T11:40
Xray,Xray_teeth,2017-08-05T01:32
Xray,Xray_chest,2018-08-19T11:33
Xray,Xray_KUB,2018-11-25T21:28
Xray,Xray_standard,2019-05-29T15:32
Xray,Xray_teeth,2019-03-20T18:55
Xray,Xray_chest,2019-08-25T13:44
Xray,Xray_bones,2017-05-12T15:41
Xray,Xray_abdomen,2018-08-24T07:04
Xray,Xray_standard,2019-07-29T17:46
Xray,Xray_teeth,2017-04-09T02:26
Xray,Xray_chest,2019-06-10T22:44
Xray,Xray_KUB,2018-10-12T04:36
Xray,Xray_abdomen,2019-07-03T17:42
Xray,Xray_lungs,2019-03-21T05:14
Xray,Xray_standard,2019-02-09T13:23
Xray,Xray_standard,2018-09-17T13:40
Xray,Xray_KUB,2018-10-21T01:02
Xray,Xray_teeth,2019-01-17T11:40
Xray,Xray_chest,2017-02-10T23:46
Xray,Xray_abdomen,2019-08-04T19:32
Xray,Xray_standard,2018-06-30T20:11
Xray,Xray_teeth,2018-05-17T09:31
Xray,Xray_standard,2017-03-02T08:07
Xray,Xray_teeth,2018-09-01T17:13
Xray,Xray_lungs,2017-03-30T16:13
Xray,Xray_teeth,2019-09-25T05:52
Xray,Xray_lungs,2017-04-08T15:06
Xray,Xray_standard,2018-04-18T00:21
Xray,Xray_KUB,2019-03-25T17:34
Xray,Xray_teeth,2019-05-20T03:46
Xray,Xray_abdomen,2019-09-30T00:31
Xray,Xray_abdomen,2019-07-23T12:22
Xray,Xray_teeth,2017-01-18T23:56
Xray,Xray_standard,2019-01-04T08:57
Xray,Xray_lungs,2018-02-18T18:05
Xray,Xray_chest,2018-12-21T23:07
Xray,Xray_chest,2018-04-10T17:51
Xray,Xray_KUB,2019-07-22T23:50
Xray,Xray_teeth,2017-10-08T11:45
Xray,Xray_teeth,2017-02-16T11:43
Xray,Xray_chest,2017-01-12T22:06
Xray,Xray_lungs,2017-07-14T05:21
Xray,Xray_standard,2019-07-04T23:50
Xray,Xray_bones,2017-04-08T21:51
Xray,Xray_chest,2017-11-02T07:48
Xray,Xray_lungs,2017-12-16T05:18
Xray,Xray_lungs,2017-03-29T12:51
Xray,Xray_bones,2018-05-25T10:01
Xray,Xray_KUB,2018-10-23T06:16
Xray,Xray_lungs,2017-11-10T08:28
Xray,Xray_standard,2018-09-02T05:11
Xray,Xray_teeth,2019-05-16T04:33
Xray,Xray_standard,2018-12-22T00:45
Xray,Xray_chest,2017-03-07T08:09
Xray,Xray_bones,2017-04-06T03:15
Xray,Xray_lungs,2018-10-04T09:24
Xray,Xray_bones,2019-08-10T22:43
Xray,Xray_teeth,2019-05-28T04:10
Xray,Xray_abdomen,2019-05-06T01:26
Xray,Xray_abdomen,2018-09-01T16:32
Xray,Xray_chest,2017-03-19T08:05
Xray,Xray_standard,2018-01-10T23:14
Xray,Xray_KUB,2017-09-21T01:14
Xray,Xray_bones,2017-02-14T14:52
Xray,Xray_teeth,2017-02-28T16:25
Xray,Xray_KUB,2018-02-24T21:30
Xray,Xray_lungs,2018-05-10T19:52
Xray,Xray_lungs,2017-01-10T00:53
Xray,Xray_chest,2018-09-02T19:31
Xray,Xray_KUB,2019-01-12T17:54
Xray,Xray_bones,2017-11-21T03:22
Xray,Xray_abdomen,2017-01-22T19:09
Xray,Xray_teeth,2019-05-07T15:15
Xray,Xray_lungs,2018-01-02T11:57
Xray,Xray_KUB,2018-02-04T01:33
Xray,Xray_bones,2019-04-08T19:15
Xray,Xray_KUB,2018-07-15T12:56
Xray,Xray_standard,2017-07-09T23:51
Xray,Xray_lungs,2018-02-16T13:58
Xray,Xray_abdomen,2018-02-25T07:58
Xray,Xray_chest,2017-02-12T09:23
Xray,Xray_chest,2019-08-05T23:31
Xray,Xray_lungs,2017-03-12T18:15
Xray,Xray_teeth,2017-10-21T08:31
Xray,Xray_chest,2019-05-28T18:24
Xray,Xray_lungs,2019-04-16T15:55
Xray,Xray_lungs,2018-08-25T15:55
Xray,Xray_standard,2019-08-15T05:30
Xray,Xray_lungs,2018-01-18T22:48
Xray,Xray_lungs,2017-01-02T15:49
Xray,Xray_bones,2017-12-25T08:48
Xray,Xray_standard,2018-11-17T00:08
Xray,Xray_standard,2018-01-09T03:40
Xray,Xray_KUB,2019-02-21T04:23
Xray,Xray_KUB,2017-03-14T09:37
Xray,Xray_teeth,2019-07-29T07:08
Xray,Xray_abdomen,2018-08-18T03:54
Xray,Xray_KUB,2018-10-19T09:57
Xray,Xray_KUB,2017-02-02T05:54
Xray,Xray_chest,2017-11-23T16:24
Xray,Xray_KUB,2018-05-30T07:52
Xray,Xray_chest,2018-08-02T17:11
Xray,Xray_standard,2018-04-04T22:56
Xray,Xray_abdomen,2019-04-11T18:25
Xray,Xray_teeth,2017-07-13T09:25
Xray,Xray_standard,2017-10-11T04:32
Xray,Xray_KUB,2019-05-24T20:01
Xray,Xray_KUB,2017-09-24T16:39
Xray,Xray_KUB,2019-09-24T11:10
Xray,Xray_bones,2019-03-26T11:15
Xray,Xray_bones,2017-01-29T01:22
Xray,Xray_KUB,2018-01-28T12:33
Xray,Xray_teeth,2019-05-24T17:52
Xray,Xray_abdomen,2017-07-01T23:30
Xray,Xray_bones,2019-05-27T13:04
Xray,Xray_KUB,2019-01-05T07:26
Xray,Xray_bones,2019-06-15T18:08
Xray,Xray_bones,2018-07-30T22:38
Xray,Xray_abdomen,2017-07-15T03:52
Xray,Xray_teeth,2017-07-03T12:50
Xray,Xray_lungs,2018-10-13T01:39
Xray,Xray_lungs,2017-03-03T10:59
Xray,Xray_bones,2018-04-29T12:25
Xray,Xray_lungs,2017-05-21T04:34
Xray,Xray_abdomen,2018-06-21T11:34
Xray,Xray_abdomen,2018-04-06T16:01
Xray,Xray_abdomen,2017-10-26T07:36
Xray,Xray_teeth,2017-09-01T16:58
Xray,Xray_bones,2018-09-14T05:53
Xray,Xray_teeth,2018-12-15T18:55
Xray,Xray_teeth,2017-04-23T16:26
Xray,Xray_standard,2017-05-06T11:43
Xray,Xray_lungs,2019-03-17T21:20
Xray,Xray_KUB,2018-09-04T12:04
Xray,Xray_bones,2019-02-07T08:53
Xray,Xray_lungs,2017-03-14T05:00
Xray,Xray_teeth,2017-12-07T15:51
Xray,Xray_teeth,2017-10-13T13:08
Xray,Xray_KUB,2019-07-25T22:32
Xray,Xray_standard,2018-11-04T13:43
Xray,Xray_teeth,2019-09-02T21:37
Xray,Xray_abdomen,2017-02-21T03:58
Xray,Xray_standard,2018-06-23T19:26
Xray,Xray_lungs,2017-01-04T09:37
Xray,Xray_bones,2019-02-09T03:14
Xray,Xray_teeth,2018-09-22T07:56
Xray,Xray_standard,2019-08-17T20:34
Xray,Xray_KUB,2019-09-16T17:29
Xray,Xray_chest,2018-09-04T21:50
Xray,Xray_bones,2018-04-29T05:50
Xray,Xray_teeth,2018-09-14T23:17
Xray,Xray_teeth,2018-03-25T04:45
Xray,Xray_KUB,2017-10-16T13:43
Xray,Xray_KUB,2018-02-23T01:09
Xray,Xray_standard,2018-01-01T00:59
Xray,Xray_chest,2018-01-23T09:28
Xray,Xray_standard,2017-02-14T03:13
Xray,Xray_teeth,2017-09-06T00:33
Xray,Xray_lungs,2017-12-21T15:42
Xray,Xray_abdomen,2017-08-23T21:12
Xray,Xray_bones,2019-01-09T10:49
Xray,Xray_abdomen,2018-11-10T22:49
Xray,Xray_lungs,2019-06-30T19:55
Xray,Xray_chest,2018-10-07T22:20
Xray,Xray_lungs,2018-12-25T10:34
Xray,Xray_KUB,2018-09-10T16:01
Xray,Xray_teeth,2018-09-08T19:12
Xray,Xray_KUB,2019-07-12T14:25
Xray,Xray_bones,2019-06-14T11:44
Xray,Xray_chest,2018-03-10T20:56
Xray,Xray_lungs,2017-07-01T00:18
Xray,Xray_abdomen,2018-02-26T14:44
Xray,Xray_teeth,2018-02-07T22:13
Xray,Xray_KUB,2018-09-20T17:58
Xray,Xray_bones,2019-02-20T00:58
Xray,Xray_abdomen,2018-11-06T03:21
Xray,Xray_bones,2019-04-05T02:45
Xray,Xray_bones,2019-07-11T13:37
Xray,Xray_chest,2018-09-08T07:44
Xray,Xray_teeth,2019-09-23T09:38
Xray,Xray_bones,2019-08-12T06:04
Xray,Xray_standard,2019-06-08T10:11
Xray,Xray_chest,2017-11-15T10:23
Xray,Xray_abdomen,2018-03-30T14:56
Xray,Xray_bones,2017-01-10T09:12
Xray,Xray_abdomen,2017-07-14T10:34
Xray,Xray_abdomen,2017-01-09T19:00
Xray,Xray_chest,2017-06-23T12:22
Xray,Xray_abdomen,2018-01-19T18:20
Xray,Xray_chest,2018-08-08T04:24
Xray,Xray_teeth,2017-12-13T23:05
Xray,Xray_teeth,2018-04-13T08:01
Xray,Xray_abdomen,2018-12-01T02:00
Xray,Xray_bones,2018-07-14T00:46
Xray,Xray_chest,2019-07-12T01:06
Xray,Xray_standard,2019-07-19T16:31
Xray,Xray_standard,2018-11-19T19:39
Xray,Xray_chest,2019-05-20T16:04
Xray,Xray_standard,2019-08-13T17:57
Xray,Xray_KUB,2017-05-03T05:20
Xray,Xray_teeth,2019-08-05T08:21
Xray,Xray_bones,2017-05-29T09:00
Xray,Xray_chest,2019-07-24T13:42
Xray,Xray_KUB,2019-02-03T02:19
Xray,Xray_lungs,2018-08-10T12:21
Xray,Xray_abdomen,2018-06-07T15:23
Xray,Xray_chest,2017-10-16T01:28
Xray,Xray_lungs,2018-09-01T05:16
Xray,Xray_lungs,2018-05-05T17:38
Xray,Xray_KUB,2019-07-12T08:37
Xray,Xray_standard,2019-07-06T20:07
Xray,Xray_standard,2017-05-26T22:41
Xray,Xray_standard,2018-10-09T20:53
Xray,Xray_standard,2017-07-13T21:56
Xray,Xray_bones,2018-01-29T16:07
Xray,Xray_abdomen,2017-08-14T06:48
Xray,Xray_teeth,2017-11-24T03:15
Xray,Xray_lungs,2017-09-14T23:37
Xray,Xray_chest,2017-06-03T23:46
Xray,Xray_chest,2019-03-20T05:14
Xray,Xray_chest,2017-04-16T18:45
Xray,Xray_standard,2019-08-21T05:57
Xray,Xray_abdomen,2018-11-29T18:57
Xray,Xray_standard,2018-11-09T06:12
Xray,Xray_bones,2017-03-26T15:13
Xray,Xray_KUB,2018-01-06T19:25
Xray,Xray_abdomen,2017-10-13T13:13
Xray,Xray_lungs,2017-07-01T10:45
Xray,Xray_teeth,2019-09-15T13:27
Xray,Xray_standard,2018-10-03T12:23
Xray,Xray_standard,2019-01-09T18:35
Xray,Xray_abdomen,2017-01-16T08:22
Xray,Xray_standard,2019-06-17T00:04
Xray,Xray_lungs,2018-08-10T21:49
Xray,Xray_standard,2017-04-26T23:40
Xray,Xray_chest,2018-02-15T15:05
Xray,Xray_abdomen,2017-03-13T17:12
Xray,Xray_standard,2019-09-17T13:45
Xray,Xray_teeth,2017-03-05T08:16
Xray,Xray_standard,2018-01-26T22:28
Xray,Xray_abdomen,2018-11-15T01:45
Xray,Xray_chest,2019-06-05T05:14
Xray,Xray_KUB,2017-02-02T09:52
Xray,Xray_lungs,2019-02-18T14:28
Xray,Xray_standard,2017-09-15T17:17
Xray,Xray_chest,2018-02-07T07:59
Xray,Xray_lungs,2017-06-06T20:48
Xray,Xray_abdomen,2017-12-07T10:56
Xray,Xray_teeth,2018-09-27T08:20
Xray,Xray_teeth,2017-08-02T21:05
Xray,Xray_abdomen,2019-07-17T05:07
Xray,Xray_lungs,2019-03-15T10:01
Xray,Xray_lungs,2017-11-07T13:53
Xray,Xray_standard,2019-03-03T14:30
Xray,Xray_lungs,2017-04-08T21:46
Xray,Xray_chest,2018-11-14T23:02
Xray,Xray_standard,2017-09-25T05:16
Xray,Xray_teeth,2019-08-03T20:28
Xray,Xray_lungs,2017-01-01T18:01
Xray,Xray_abdomen,2017-08-26T02:09
Xray,Xray_bones,2018-08-24T16:55
Xray,Xray_standard,2017-05-24T22:51
Xray,Xray_bones,2019-04-15T04:48
Xray,Xray_standard,2017-02-17T20:36
Xray,Xray_standard,2019-07-10T07:15
Xray,Xray_lungs,2019-05-12T18:50
Xray,Xray_teeth,2018-11-27T06:17
Xray,Xray_lungs,2018-03-07T01:07
Xray,Xray_chest,2019-09-12T21:06
Xray,Xray_lungs,2019-06-25T05:13
Xray,Xray_lungs,2018-07-12T19:48
Xray,Xray_KUB,2019-07-13T06:42
Xray,Xray_teeth,2019-05-11T00:20
Xray,Xray_bones,2018-06-19T12:59
Xray,Xray_teeth,2017-02-08T22:29
Xray,Xray_standard,2017-07-17T14:40
Xray,Xray_bones,2019-09-06T22:35
Xray,Xray_KUB,2018-01-30T05:59
Xray,Xray_abdomen,2017-02-03T11:55
Xray,Xray_bones,2018-10-19T08:41
Xray,Xray_standard,2017-06-06T21:07
Xray,Xray_standard,2017-09-07T16:38
Xray,Xray_chest,2019-01-29T13:23
Xray,Xray_teeth,2019-04-05T04:26
Xray,Xray_bones,2018-05-26T10:46
Xray,Xray_KUB,2018-09-04T07:59
Xray,Xray_lungs,2018-12-06T08:01
Xray,Xray_lungs,2019-09-06T21:41
Xray,Xray_teeth,2019-05-06T01:43
Xray,Xray_teeth,2018-12-26T04:06
Xray,Xray_teeth,2018-05-12T09:57
Xray,Xray_teeth,2018-10-12T20:30
Xray,Xray_abdomen,2017-07-15T03:51
Xray,Xray_bones,2018-11-01T18:08
Xray,Xray_abdomen,2019-09-11T14:33
Xray,Xray_standard,2017-11-08T04:08
Xray,Xray_KUB,2019-02-16T17:45
Xray,Xray_chest,2019-09-14T09:34
Xray,Xray_abdomen,2017-02-22T01:02
Xray,Xray_KUB,2019-02-18T10:59
Xray,Xray_lungs,2017-09-03T13:27
Xray,Xray_standard,2019-04-18T03:03
Xray,Xray_bones,2017-11-22T01:00
Xray,Xray_chest,2018-01-02T01:01
Xray,Xray_lungs,2019-01-11T14:14
Xray,Xray_teeth,2018-04-28T02:49
Xray,Xray_chest,2017-08-27T15:09
Xray,Xray_chest,2019-03-28T02:17
Xray,Xray_lungs,2018-04-14T13:46
Xray,Xray_standard,2017-07-27T18:49
Xray,Xray_bones,2017-05-27T13:27
Xray,Xray_abdomen,2017-01-02T22:57
Xray,Xray_teeth,2018-06-23T02:19
Xray,Xray_lungs,2017-11-02T00:56
Xray,Xray_teeth,2017-03-14T01:43
Xray,Xray_KUB,2019-06-19T14:25
Xray,Xray_abdomen,2017-12-14T02:42
Xray,Xray_standard,2018-06-01T08:21
Xray,Xray_chest,2017-01-06T07:04
Xray,Xray_standard,2019-06-26T08:42
Xray,Xray_KUB,2018-06-17T13:45
Xray,Xray_teeth,2017-10-24T18:45
Xray,Xray_chest,2019-05-07T12:06
Xray,Xray_chest,2018-12-23T16:53
Xray,Xray_standard,2017-08-16T01:28
Xray,Xray_chest,2019-03-18T05:18
Xray,Xray_chest,2019-06-22T12:10
Xray,Xray_chest,2019-08-10T21:45
Xray,Xray_bones,2019-07-20T15:30
Xray,Xray_abdomen,2019-09-07T13:08
Xray,Xray_bones,2019-03-16T01:54
Xray,Xray_abdomen,2019-03-21T08:21
Xray,Xray_bones,2019-08-08T05:40
Xray,Xray_teeth,2018-12-24T17:11
Xray,Xray_standard,2019-05-18T19:47
Xray,Xray_teeth,2017-06-09T08:29
Xray,Xray_standard,2018-04-08T01:17
Xray,Xray_abdomen,2017-10-06T10:30
Xray,Xray_bones,2017-01-21T02:50
Xray,Xray_KUB,2017-12-26T11:49
Xray,Xray_chest,2018-09-18T02:29
Xray,Xray_lungs,2018-02-25T09:43
Xray,Xray_abdomen,2017-02-13T18:54
Xray,Xray_bones,2019-01-17T16:47
Xray,Xray_KUB,2018-12-14T04:02
Xray,Xray_standard,2017-05-27T06:45
Xray,Xray_standard,2018-10-09T11:55
Xray,Xray_chest,2019-02-17T15:38
Xray,Xray_bones,2017-02-20T03:14
Xray,Xray_teeth,2018-07-07T07:41
Xray,Xray_abdomen,2017-03-22T19:48
Xray,Xray_chest,2019-05-22T05:14
Xray,Xray_standard,2018-04-10T23:02
Xray,Xray_standard,2019-07-27T08:54
Xray,Xray_standard,2019-04-19T03:04
Xray,Xray_teeth,2018-09-12T06:43
Xray,Xray_abdomen,2018-08-23T01:58
Xray,Xray_standard,2017-12-01T22:30
Xray,Xray_chest,2018-12-22T11:39
Xray,Xray_abdomen,2017-10-04T18:26
Xray,Xray_KUB,2019-07-21T21:31
Xray,Xray_teeth,2019-01-22T22:11
Xray,Xray_bones,2018-11-05T23:41
Xray,Xray_KUB,2018-03-29T10:24
Xray,Xray_lungs,2017-12-18T19:34
Xray,Xray_teeth,2019-01-30T05:28
Xray,Xray_chest,2018-08-02T08:49
Xray,Xray_teeth,2017-07-17T16:50
Xray,Xray_KUB,2019-08-22T12:49
Xray,Xray_teeth,2019-04-08T01:37
Xray,Xray_chest,2019-02-25T21:42
Xray,Xray_teeth,2018-01-03T14:48
Xray,Xray_lungs,2018-12-17T12:56
Xray,Xray_chest,2017-03-09T00:09
Xray,Xray_teeth,2017-10-01T16:27
Xray,Xray_KUB,2018-05-11T11:21
Xray,Xray_KUB,2019-06-15T12:31
Xray,Xray_bones,2017-11-25T05:11
Xray,Xray_bones,2018-05-12T05:46
Xray,Xray_bones,2017-12-08T08:22
Xray,Xray_chest,2017-07-10T13:34
Xray,Xray_teeth,2019-07-01T04:13
Xray,Xray_teeth,2017-08-07T07:46
Xray,Xray_bones,2017-05-15T20:43
Xray,Xray_bones,2017-02-23T01:39
Xray,Xray_bones,2018-11-18T22:20
Xray,Xray_standard,2018-07-04T21:48
Xray,Xray_abdomen,2018-05-09T00:54
Xray,Xray_standard,2018-09-28T02:03
Xray,Xray_KUB,2019-05-15T09:32
Xray,Xray_standard,2017-11-14T00:36
